gsn,atc
66549,A06AD
66549,A12CA
66549,A12BA
66557,N05AH
66558,N05AH
66559,R05DA
66559,R05CA
66559,C01CA
66559,R01AA
66559,R01AB
66559,R01BA
66559,S01FB
66559,S01GA
66562,A07EA
66562,C05AA
66562,D07AA
66562,D07XA
66562,H02AB
66562,R01AD
66562,S01BA
66562,S01CB
66562,S02BA
66562,S03BA
66591,D04AX
66591,N06AA
66592,D04AX
66592,N06AA
66593,A03BA
66593,J01XX
66593,V03AB
66593,V04CG
66611,N06BA
66612,R03DX
66617,J01GB
66617,S01AA
66617,A01AC
66617,C05AA
66617,D07AB
66617,D07XB
66617,D10AA
66617,H02AB
66617,R01AD
66617,S01BA
66617,S01CB
66617,S02BA
66617,S03BA
66621,R06AX
66635,N02AE
66635,N07BC
66635,A06AH
66635,V03AB
66636,N02AE
66636,N07BC
66636,A06AH
66636,V03AB
66656,A11HA
66656,A11GA
66656,G01AD
66656,S01XA
66656,A11CA
66656,D02BB
66670,A06AD
66670,A12CA
66670,A12CC
66670,B05XA
66670,D11AX
66670,V04CC
66672,A12CC
66672,B05XA
66683,A01AB
66683,D10AF
66683,J01AA
66691,A09AA
66706,B02AB
66708,B03BA
66709,L04AA
66713,A01AC
66713,C05AA
66713,D07AB
66713,D07XB
66713,H02AB
66713,R01AD
66713,R03BA
66713,S01BA
66726,G03AC
66726,G03CA
66726,L02AA
66740,A07AA
66740,D01AA
66740,G01AA
66746,N05CH
66768,D10AX
66768,B03BB
66768,V04CX
66768,A11HA
66772,G01AC
66772,A01AC
66772,A07EA
66772,C05AA
66772,D07AA
66772,D07XA
66772,H02AB
66772,S01BA
66772,S01CB
66772,S02BA
66777,A02AC
66777,A12AA
66781,B01AE
66791,D10AF
66791,S01AB
66791,D10AB
66800,A11CC
66800,A12AA
66801,A11CC
66801,A12AA
66810,J01DI
66811,J01DI
66816,A10BD
66816,A10BA
66816,A10BH
66817,A10BD
66817,A10BA
66817,A10BH
66818,A10BD
66818,A10BA
66818,A10BH
66820,G02CB
66820,N04BC
66825,J01DH
66836,N02BE
66836,R05DA
66838,L01XX
66844,G02CC
66844,M01AE
66844,M02AA
66851,M05BX
66854,B03AA
66854,B03AD
66854,G03AA
66854,G03AB
66854,G03CA
66854,L02AA
66854,G03AC
66854,G03DC
66856,H01AC
66871,R05DA
66871,C01BA
66876,M01AX
66879,D10AE
66887,N02BE
66891,B05BC
66891,D02AE
66895,C02AC
66895,N02CX
66895,S01EA
66899,M01AX
66914,D11AA
66932,N05AE
66933,N05AE
66941,N05CF
66942,M03BX
66943,M03BX
66944,M03BX
66947,G03AC
66947,G03CA
66947,L02AA
66950,B01AC
66954,S01GX
66969,L01EA
66970,H05BX
66975,N05CH
66976,A11HA
66976,C01EB
66976,A16AA
66977,C05AD
66977,D04AB
66977,N01BA
66977,S01HA
66982,J05AG
67021,B01AB
67021,C05BA
67021,S01XA
67081,A02AC
67081,A12AA
67081,A11CC
67103,B02BD
67113,C09CA
67115,C09CA
67124,D10AF
67124,G01AA
67124,J01FF
67140,L04AA
67141,L04AA
67147,B03AB
67151,B03AA
67151,B03AD
67153,B03AA
67153,B03AD
67154,G03BA
67161,B03AB
67179,G04BE
67199,L01XC
67200,L01XC
67217,J01MA
67217,S01AE
67220,B03AA
67220,B03AD
67220,G03AA
67220,G03AB
67220,G03CA
67220,L02AA
67220,G03AC
67220,G03DC
67221,N03AX
67224,A02AC
67224,A12AA
67224,A14AA
67224,G03XX
67236,H01CB
67237,H01CB
67238,H01CB
67250,J05AG
67252,A02AC
67252,A12AA
67252,A11CC
67267,N02AX
67268,N02AX
67270,N02AX
67271,N02AX
67321,A02AC
67321,A12AA
67321,A11CC
67349,L02BX
67351,N03AX
67353,A10BH
67356,L02AE
67366,G03BA
67370,M01AX
67376,N06AX
67377,N06AX
67378,N06AX
67394,J05AP
67396,V03AE
67408,B03AA
67408,B03AD
67413,J05AG
67414,J05AP
67425,A02AC
67425,A12AA
67425,A02AA
67425,A06AD
67425,A12CC
67440,D08AX
67454,N03AX
67462,J01GB
67462,S01AA
67471,A07AA
67473,A07BC
67495,A11CC
67506,L02AE
67509,A06AD
67509,A12CC
67509,B05CB
67509,A12BA
67509,A02AA
67509,A11HA
67516,L04AA
67522,N04BC
67523,N04BC
67542,A11CA
67542,D10AD
67542,R01AX
67542,S01XA
67542,A11CC
67556,A07EA
67556,C05AA
67556,D07AA
67556,D07XA
67556,H02AB
67556,R01AD
67556,S01BA
67556,S01CB
67556,S02BA
67556,S03BA
67560,A01AB
67560,A07AC
67560,D01AC
67560,G01AF
67560,J02AB
67560,S02AA
67584,L01XX
67588,B01AC
67612,J01DD
67625,A09AA
67628,L03AB
67642,B01AF
67650,A11CC
67652,A11CC
67679,B03AA
67679,B03AD
67680,J05AG
67680,J05AR
67680,J05AF
67681,L04AA
67685,N03AX
67686,N03AX
67687,N03AX
67692,N06BA
67693,N06BA
67716,L01EC
67735,C05AD
67735,D04AB
67735,N01BA
67735,R02AD
67736,C05AD
67736,D04AB
67736,N01BA
67736,R02AD
67760,N02AX
67761,N02AX
67762,N02AX
67786,N07BC
67823,L01ED
67848,M05BA
67870,A01AB
67870,D06BX
67870,G01AF
67870,J01XD
67870,P01AB
67901,A02BA
67901,C01EB
67901,G02CC
67901,M01AE
67901,M02AA
67901,R02AX
67908,R03DX
67923,N02BE
67923,R05CA
67923,C01CA
67923,R01AA
67923,R01AB
67923,R01BA
67923,S01FB
67923,S01GA
67926,N02BE
67926,R05DA
67926,R05CA
67926,C01CA
67926,R01AA
67926,R01AB
67926,R01BA
67926,S01FB
67926,S01GA
67946,N02BE
67946,R06AB
67946,R05DA
67946,C01CA
67946,R01AA
67946,R01AB
67946,R01BA
67946,S01FB
67946,S01GA
67949,N02BE
67949,R06AB
67949,R05DA
67949,R05CA
67990,A03BA
67990,S01FA
68040,B03AA
68040,B03AD
68047,L03AB
68068,A01AD
68068,B01AC
68068,N02BA
68068,D11AX
68068,N06BC
68084,L01BC
68093,N03AX
68099,G03BA
68117,N06AB
68118,B01AF
68119,B01AF
68167,L01EJ
68168,L01EJ
68169,L01EJ
68170,L01EJ
68172,A02AC
68172,A12AA
68172,A11CC
68183,B02AA
68186,C05AD
68186,D04AB
68186,N01BA
68186,R02AD
68186,A06AA
68190,L01XX
68190,S01LA
68194,R05DA
68194,R05CA
68194,R01BA
68196,H03AA
68203,J05AG
68217,A06AD
68220,N03AG
68236,N03AG
68237,N03AG
68243,A06AD
68244,D10AF
68244,S01AB
68244,D10AB
68332,J05AJ
68379,C03AA
68379,C07AB
68380,C03AA
68380,C07AB
68384,B06AC
68389,C09CA
68389,C03BA
68390,C09CA
68390,C03BA
68393,N03AX
68412,N01AH
68412,N02AB
68424,J05AE
68448,N05AE
68450,J05AF
68467,N02AA
68479,R01AD
68479,R03BA
68482,A06AH
68497,L01EK
68498,L01EK
68505,A10BJ
68516,A10BH
68516,A10BD
68516,A10BA
68518,A10BH
68518,A10BD
68518,A10BA
68538,A10BH
68538,A10BA
68538,A10BD
68539,A10BH
68539,A10BA
68539,A10BD
68540,A10BH
68540,A10BA
68540,A10BD
68626,D01AE
68632,J01DB
68664,J05AX
68687,C01BB
68687,C05AD
68687,D04AB
68687,N01BB
68687,R02AD
68687,S01HA
68687,S02DA
68721,N02AX
68726,N05CF
68727,N05CF
68742,A09AA
68743,A09AA
68754,A01AC
68754,C05AA
68754,D07AB
68754,D07XB
68754,D10AA
68754,H02AB
68754,R01AD
68754,S01BA
68754,S01CB
68754,S02BA
68754,S03BA
68770,C01BB
68770,C05AD
68770,D04AB
68770,N01BB
68770,R02AD
68770,S01HA
68770,S02DA
68779,N02BE
68853,A01AD
68853,B01AC
68853,N02BA
68853,A02AC
68853,A12AA
68876,A07EA
68876,D07AC
68876,R01AD
68876,R03BA
68877,A11CC
68895,N05CH
68980,L04AX
69046,L03AB
69048,A01AB
69048,D06BX
69048,G01AF
69048,J01XD
69048,P01AB
69100,N07BC
69101,N02AA
69115,A06AA
69124,C01AA
69131,A04AA
69132,A06AG
69132,A06AX
69144,R01AC
69144,R06AX
69144,S01GX
69144,D07AC
69144,R01AD
69144,R03BA
69151,J05AP
69157,A07DA
69157,N02AA
69169,J01FA
69169,J01CA
69169,A02BC
69172,A12BA
69195,B03BA
69202,N05CH
69246,D05AX
69265,A02AC
69265,A12AA
69285,D04AA
69285,R06AA
69330,L01XC
69365,A07FA
69371,R01AX
69371,R03BB
69371,R03AC
69371,R03CC
69400,M03BX
69465,D01AE
69465,G01AX
69539,G01AD
69539,D07AC
69565,B03BA
69566,A11CC
69602,N02AA
69603,L01XG
69604,B02BD
69617,N03AX
69617,A08AA
69618,N03AX
69618,A08AA
69619,N03AX
69619,A08AA
69620,N03AX
69620,A08AA
69630,G04BD
69631,G04BD
69641,A11CC
69699,B01AB
69699,C05BA
69699,S01XA
69755,D06BB
69806,M05BA
69840,N03AX
69841,N03AX
69853,N06AX
69860,N02AA
69864,A07EA
69864,H02AB
69865,A07EA
69865,H02AB
69866,A07EA
69866,H02AB
69875,N02BE
69875,R06AB
69875,R05DA
69875,C01CA
69875,R01AA
69875,R01AB
69875,R01BA
69875,S01FB
69875,S01GA
69876,A09AB
69876,B05CB
69876,B05XA
69882,A02BC
69883,V03AX
69883,J05AJ
69883,J05AR
69883,J05AF
69889,N02AA
69894,N05AE
69918,L02BB
69922,A06AX
69923,A06AX
69928,L01EA
69938,N06DA
69951,A06AA
69951,C01CA
69951,R01AA
69951,R01AB
69951,R01BA
69951,S01FB
69951,S01GA
69954,A11CC
69971,A02AC
69971,A12AA
69971,A11CC
69979,L04AA
69980,L04AA
69984,H01AC
69988,N03AX
69989,N03AX
69990,N03AX
69991,N03AX
69993,N03AX
70007,A12CA
70007,B05CB
70007,B05XA
70008,N07BC
70025,N02AA
70041,A06AD
70041,A12CC
70041,B05CB
70066,L01EX
70073,A11HA
70073,A11GA
70073,G01AD
70073,S01XA
70078,S01FA
70078,A03BB
70078,R05DA
70099,M02AB
70099,N01BX
70099,C01BB
70099,C05AD
70099,D04AB
70099,N01BB
70099,R02AD
70099,S01HA
70099,S02DA
70122,J01DD
70127,A01AB
70127,A07AC
70127,D01AC
70127,G01AF
70127,J02AB
70127,S02AA
70128,G03BA
70129,G03BA
70181,A03BA
70181,S01FA
70181,N03AA
70181,A04AD
70181,N05CM
70188,A02AC
70188,A12AA
70188,A11CC
70190,N03AF
70191,N03AF
70192,N03AF
70193,G03AC
70193,G03DB
70193,L02AB
70194,G03AC
70194,G03DB
70194,L02AB
70214,D06BB
70214,J05AB
70214,S01AD
70215,N05BB
70229,A02AB
70229,A02AA
70229,G04BX
70233,L04AA
70234,N05CH
70245,J05AE
70259,N02AE
70259,N07BC
70259,A06AH
70259,V03AB
70262,N02AE
70262,N07BC
70262,A06AH
70262,V03AB
70294,A01AC
70294,A07EA
70294,C05AA
70294,D07AA
70294,D07XA
70294,H02AB
70294,S01BA
70294,S01CB
70294,S02BA
70294,C01BB
70294,C05AD
70294,D04AB
70294,N01BB
70294,R02AD
70294,S01HA
70294,S02DA
70295,J02AC
70304,A12CC
70318,C05AA
70318,D07AC
70318,S01BA
70318,S02BA
70320,N02AA
70321,N02AA
70329,B03BA
70353,N05CH
70358,S01BC
70360,L01EA
70374,N06BA
70383,A08AA
70386,L01EX
70388,L01EX
70397,N02AA
70399,N02AA
70400,N02AA
70401,N02AA
70407,A16AX
70414,B01AF
70418,A07XA
70461,G03AC
70461,G03AD
70481,L02AE
70481,G03AC
70481,G03DC
70506,A07EA
70506,D07AC
70506,R01AD
70506,R03BA
70517,A10BH
70518,A10BH
70518,A10BD
70518,A10BG
70519,A10BH
70519,A10BD
70519,A10BG
70525,A10BH
70527,A10BH
70527,A10BD
70527,A10BA
70543,A07EC
70569,L04AX
70570,L04AX
70571,L04AX
70572,L04AX
70587,L03AB
70588,L03AB
70613,D11AX
70613,N06BC
70618,B03BA
70618,B03BB
70618,V04CX
70632,M05BA
70635,L01XC
70659,C01EB
70669,N05AX
70670,N05AX
70726,B03AA
70726,B03AD
70755,A10BK
70764,A11GA
70764,G01AD
70764,S01XA
70785,L04AX
70786,L04AX
70787,L04AX
70791,A10BK
70792,A10BK
70814,G03AA
70814,G03AB
70814,G03CA
70814,L02AA
70814,G03AC
70814,G03AD
70817,A02BC
70829,N06AX
70830,N06AX
70833,C01BB
70833,C05AD
70833,D04AB
70833,N01BB
70833,R02AD
70833,S01HA
70833,S02DA
70835,S01BC
70867,N06DX
70868,N06DX
70869,N06DX
70870,N06DX
70885,A01AB
70885,A07AC
70885,D01AC
70885,G01AF
70885,J02AB
70885,S02AA
70888,N05CH
70889,L04AX
70893,A09AA
70905,A06AG
70905,A06AX
70910,B03AA
70910,B03AD
70910,G03AA
70910,G03AB
70910,G03CA
70910,L02AA
70910,G03AC
70910,G03DC
70911,B05CX
70911,V04CA
70911,V06DC
70913,D11AX
70913,S01EA
70913,S01GA
70913,S01EC
70917,A01AB
70917,J01AA
70920,L01EG
70920,L04AA
70994,A03AA
71017,L04AB
71025,N02AA
71033,L01EC
71034,L01EC
71035,B03AA
71035,B03AD
71035,G03AA
71035,G03AB
71035,G03CA
71035,L02AA
71035,G03AC
71035,G03DC
71036,L01EE
71037,L01EE
71056,L04AX
71057,A08AA
71062,B03BA
71147,D04AA
71147,R01AC
71147,R06AC
71147,R05DA
71147,C01CA
71147,R01AA
71147,R01AB
71147,R01BA
71147,S01FB
71147,S01GA
71149,N02AA
71167,N06AB
71190,N02AE
71190,N07BC
71190,A06AH
71190,V03AB
71229,L01EB
71231,L01EB
71236,D01AE
71249,B03BA
71253,N02BE
71253,D11AX
71253,N06BC
71253,R05DA
71262,L04AB
71278,S01KA
71278,A12CB
71278,B05XA
71278,R01AA
71278,R01AB
71278,S01GA
71282,N05BA
71285,C01BB
71285,C05AD
71285,D04AB
71285,N01BB
71285,R02AD
71285,S01HA
71285,S02DA
71294,A06AA
71294,C01CA
71294,R01AA
71294,R01AB
71294,R01BA
71294,S01FB
71294,S01GA
71304,N05AX
71322,J05AJ
71337,C09AA
71338,B03BA
71343,N03AX
71344,N03AX
71346,N03AX
71347,N03AX
71356,N05CH
71362,D11AX
71362,S01EA
71362,S01GA
71392,G04BD
71396,N02AA
71415,N05AE
71432,N02AE
71432,N07BC
71434,G01AC
71434,A01AC
71434,A07EA
71434,C05AA
71434,D07AA
71434,D07XA
71434,H02AB
71434,S01BA
71434,S01CB
71434,S02BA
71442,N05CH
71454,A11HA
71488,L01AA
71489,L01AA
71509,N06AX
71510,N06AX
71512,N06AX
71528,C02KX
71529,C02KX
71538,A02AC
71538,A12AA
71538,A11CC
71561,L01BA
71561,L04AX
71562,L01BA
71562,L04AX
71563,L01BA
71563,L04AX
71564,L01BA
71564,L04AX
71567,C02KX
71590,L04AC
71599,D11AX
71599,M01AB
71599,M02AA
71599,S01BC
71600,D11AX
71600,M01AB
71600,M02AA
71600,S01BC
71602,R05DA
71628,P03AX
71653,L03AA
71654,L03AA
71658,N06AX
71660,N06AX
71662,C01CA
71662,R01AA
71662,R01AB
71662,R01BA
71662,S01FB
71662,S01GA
71671,L01EX
71674,L01EL
71709,J02AC
71710,A01AC
71710,C05AA
71710,D07AB
71710,D07XB
71710,H02AB
71710,R01AD
71710,R03BA
71710,S01BA
71740,A10BK
71748,J05AP
71759,G04BE
71774,N02BE
71774,D04AA
71774,R06AA
71774,C01CA
71774,R01AA
71774,R01AB
71774,R01BA
71774,S01FB
71774,S01GA
71812,D01AC
71812,G01AF
71827,N03AX
71837,N02BE
71837,D11AX
71837,N06BC
71837,A03AX
71842,A10AE
71843,A10AE
71885,R05CA
71889,G03XC
71889,G03CC
71889,G03CA
71921,A06AA
71942,L03AX
71959,V03AE
72006,C10AX
72007,N05CH
72017,N06BA
72024,C01CA
72025,C01CA
72029,B03BA
72032,N03AF
72054,A01AC
72054,C05AA
72054,D07AB
72054,D07XB
72054,H02AB
72054,R01AD
72054,R03BA
72054,S01BA
72055,C01BB
72055,C05AD
72055,D04AB
72055,N01BB
72055,R02AD
72055,S01HA
72055,S02DA
72075,L04AA
72096,G03BA
72123,N03AX
72124,N03AX
72125,N03AX
72126,N03AX
72127,N03AX
72141,J02AC
72158,R05DA
72158,R06AA
72219,A06AH
72219,V03AB
72230,A10BJ
72297,B03BA
72313,N06BA
72314,N06BA
72338,A09AA
72340,B03BA
72344,D06BB
72344,J05AB
72344,S01AD
72362,L04AA
72389,C01BB
72389,C05AD
72389,D04AB
72389,N01BB
72389,R02AD
72389,S01HA
72389,S02DA
72403,A10BJ
72404,A10BJ
72429,D01AC
72450,N02AE
72450,N07BC
72450,A06AH
72450,V03AB
72451,N02AE
72451,N07BC
72451,A06AH
72451,V03AB
72478,J01XX
72488,A10BK
72489,A10BK
72504,D10AE
72504,D10AF
72504,G01AA
72504,J01FF
72507,D07AD
72511,P03AX
72532,B03BA
72577,L01BA
72577,L04AX
72579,L01BA
72579,L04AX
72583,L01BA
72583,L04AX
72585,L01BA
72585,L04AX
72587,A10BK
72587,A10BD
72587,A10BA
72610,L01EM
72611,L01EM
72661,B01AF
72673,N02AE
72673,N07BC
72674,L03AB
72675,L03AB
72677,A10BK
72677,A10BD
72677,A10BA
72680,L03AB
72682,L03AB
72690,N05CM
72691,N05CM
72692,N05CM
72693,N05CM
72718,J05AJ
72718,J05AR
72718,J05AF
72730,D10AD
72730,D10BA
72740,L01XC
72785,J05AP
72786,J05AP
72787,V03AE
72798,A11CC
72801,B06AA
72802,A08AA
72802,N06AX
72802,N07BB
72837,S01LA
72862,N02AA
72863,N02AA
72864,N02AA
72865,N02AA
72866,N02AA
72867,N02AA
72868,N02AA
72872,A10BJ
72873,A10BJ
72896,M04AC
72904,B01AF
72926,J05AP
72952,L04AB
72961,L01EX
72962,L01EX
73003,A16AA
73029,A10BD
73029,A10BK
73029,A10BA
73031,A10BD
73031,A10BK
73031,A10BA
73032,A10BD
73032,A10BK
73032,A10BA
73052,V03AX
73052,J05AR
73052,J05AE
73145,A11CC
73145,B03BB
73145,V04CX
73176,R05DA
73201,J01GB
73201,S01AA
73227,C01BB
73227,C05AD
73227,D04AB
73227,N01BB
73227,R02AD
73227,S01HA
73227,S02DA
73231,A02BC
73233,J01CG
73234,L01XK
73235,D11AX
73235,P02CF
73237,J05AP
73237,J05AE
73248,L01XC
73249,L01XC
73258,A10BJ
73280,C01BB
73280,C05AD
73280,D04AB
73280,N01BB
73280,R02AD
73280,S01HA
73280,S02DA
73286,D04AA
73286,R06AA
73286,G02CC
73286,M01AE
73286,M02AA
73292,N06BA
73293,B01AF
73294,B01AF
73295,B01AF
73297,R05CA
73297,R05DA
73298,N05AX
73299,N05AX
73308,N04BA
73309,N04BA
73310,N04BA
73311,N04BA
73318,M01AC
73319,L03AA
73335,A06AH
73336,A06AH
73360,L01XC
73368,C09BB
73368,C08CA
73368,C09AA
73370,L04AA
73371,C09BB
73371,C08CA
73371,C09AA
73394,L04AC
73402,V03AX
73402,J05AR
73402,J05AE
73403,A10AB
73403,A10AC
73403,A10AD
73424,N02AE
73424,N07BC
73424,A06AH
73424,V03AB
73426,L01EF
73427,L01EF
73428,L01EF
73432,A10BH
73432,A10BK
73432,A10BD
73433,A10BH
73433,A10BK
73433,A10BD
73469,A06AG
73469,A06AX
73469,C01BB
73469,C05AD
73469,D04AB
73469,N01BB
73469,R02AD
73469,S01HA
73469,S02DA
73483,R01AC
73483,S01GX
73485,L01EX
73486,L01EX
73498,N05CH
73509,N05CH
73524,N01AH
73524,N02AB
73525,N01AH
73525,N02AB
73532,N01AH
73532,N02AB
73553,A01AD
73553,B01AC
73553,N02BA
73553,A09AB
73553,B05CB
73553,B05XA
73567,A10AE
73580,J01DD
73621,R05DA
73638,B05CX
73638,V04CA
73638,V06DC
73644,B05CX
73644,V04CA
73644,V06DC
73645,L03AA
73646,L03AA
73677,N02BE
73677,R05DA
73677,R06AA
73677,C01CA
73677,R01AA
73677,R01AB
73677,R01BA
73677,S01FB
73677,S01GA
73778,N06AX
73779,N07AA
73782,H05AA
73796,V03AC
73797,V03AC
73806,R03AC
73806,R03CC
73814,N06DA
73814,N06DX
73815,N06DA
73815,N06DX
73871,C05BB
73871,D08AE
73871,N01BX
73871,R02AA
73871,A06AG
73871,A06AX
73919,A10AE
73919,A10BJ
73961,G04BX
73981,N05AH
74032,J01DH
74033,J01DH
74064,G03BA
74076,N05AH
74140,N05AX
74141,N05AX
74143,N05AX
74166,N06AX
74184,A01AB
74184,J01AA
74284,L01EX
74293,N02BE
74293,R05DA
74293,R05CA
74293,C01CA
74293,R01AA
74293,R01AB
74293,R01BA
74293,S01FB
74293,S01GA
74316,A10BK
74316,A10BD
74316,A10BA
74318,A10BK
74318,A10BD
74318,A10BA
74374,J01XX
74379,R07AX
74391,B03BA
74408,C09DX
74408,C09CA
74409,C09DX
74409,C09CA
74410,C09DX
74410,C09CA
74442,N05AX
74444,N05AX
74445,N05AX
74446,N05AX
74447,N05AX
74448,N05AX
74467,D11AH
74467,L04AD
74468,D11AH
74468,L04AD
74469,D11AH
74469,L04AD
74510,C10AX
74511,C10AX
74513,C10AX
74533,A06AD
74533,A12CC
74533,B05XA
74533,D11AX
74533,V04CC
74547,L01XJ
74550,B03BA
74564,C10AX
74648,B02BX
74654,A07DA
74655,A07DA
74663,C10AX
74676,A10BK
74676,A10BD
74676,A10BA
74696,B01AC
74764,A02AC
74764,A12AA
74807,N05AX
74808,N05AX
74809,N05AX
74810,N05AX
74851,N02AA
74968,N02AA
74969,N02AA
74970,N02AA
75025,N06BA
75040,G03DA
75050,N02AE
75050,N07BC
75051,N02AE
75051,N07BC
75052,N02AE
75052,N07BC
75053,N02AE
75053,N07BC
75075,A11CC
75075,B03BB
75075,V04CX
75111,R03DX
75117,V03AX
75117,J05AJ
75117,J05AF
75117,J05AR
75120,J01DB
75137,A14AA
75137,G03XX
75146,L01EB
75147,L01EB
75163,L01XC
75178,A11HA
75185,L01XG
75186,L01XG
75187,L01XG
75213,D01AE
75222,A06AH
75222,V03AB
75263,N06BA
75264,N06BA
75265,N06BA
75271,L01ED
75293,J01MA
75293,S01AE
75293,S02AA
75293,S03AA
75312,B01AC
75313,B01AC
75314,B01AC
75315,B01AC
75317,B01AC
75318,B01AC
75319,B01AC
75371,A07EA
75371,C05AA
75371,D07AC
75371,D07XC
75371,H02AB
75371,R01AD
75371,R03BA
75371,S01BA
75371,S01CB
75371,S02BA
75371,S03BA
75371,D05AX
75447,A10AB
75447,A10AC
75447,A10AD
75447,A10AE
75447,A10AF
75510,N02CC
75514,J05AP
75526,N02BE
75548,N06BA
75590,A07EA
75590,D07AC
75590,R01AD
75590,R03BA
75591,N03AX
75600,N03AX
75601,N03AX
75602,N03AX
75612,C01BB
75612,C05AD
75612,D04AB
75612,N01BB
75612,R02AD
75612,S01HA
75612,S02DA
75619,N03AX
75620,N03AX
75621,N03AX
75622,N03AX
75634,J05AG
75634,J05AF
75634,J05AR
75636,C07AB
75637,C07AB
75640,A01AC
75640,C05AA
75640,D07AB
75640,D07XB
75640,D10AA
75640,H02AB
75640,R01AD
75640,S01BA
75640,S01CB
75640,S02BA
75640,S03BA
75641,L04AA
75732,L04AC
75812,J05AF
75812,J05AR
75817,A11HA
75826,D07AC
75827,A09AB
75827,A02AA
75827,A06AD
75883,L01XX
75884,L01XX
75885,L01XX
75886,L01XX
75891,S01BC
75912,A07AA
75912,J01XA
75912,S01AA
75944,L01EX
75945,L01EX
75946,L01EX
75984,D11AA
75984,R03AC
76025,N05AX
76031,N02AA
76032,N02AA
76033,N02AA
76035,N02AA
76097,J05AR
76097,J05AF
76101,J05AR
76101,J05AF
76102,J05AR
76102,J05AF
76103,L01XC
76120,A11HA
76120,S01XA
76122,A07AA
76122,J01XA
76122,S01AA
76126,L01EX
76127,L01EX
76143,A07EC
76156,A05AA
76157,A05AA
76226,J05AJ
76227,J05AJ
76256,A10BH
76256,A10BD
76256,A10BA
76257,A10BH
76257,A10BD
76257,A10BA
76265,L04AA
76295,A11CC
76295,H05BX
76305,J05AP
76325,A04AD
76353,C10AX
76360,S01XA
76361,N02AA
76371,A08AA
76398,A06AH
76431,B03BA
76442,C09AA
76538,A02AC
76538,A12AA
76612,G03AC
76612,G03AD
76625,A09AA
76626,A09AA
76627,A09AA
76628,A09AA
76648,L04AC
76654,D11AX
76654,M01AB
76654,M02AA
76654,S01BC
76659,A11CC
76659,B03BB
76659,V04CX
76661,R07AX
76677,A11HA
76734,A06AH
76734,V03AB
76793,L04AD
76793,S01XA
76823,J05AF
76846,N05CH
76864,A10BJ
76864,A10AE
76932,A12CC
76932,B05XA
76944,D11AH
76947,L01XK
76948,L01XK
76959,H03AA
76961,H03AA
76963,H03AA
76966,H03AA
76967,H03AA
76969,H03AA
76970,H03AA
76971,H03AA
77013,A02AC
77013,A12AA
77013,A11CC
77032,L04AX
77034,L04AX
77047,A06AX
77053,N02AA
77054,N02AA
77055,N02AA
77066,N02AA
77072,R03AK
77072,R03AC
77072,D07AC
77072,R01AD
77072,R03BA
77073,R03AK
77073,R03AC
77073,D07AC
77073,R01AD
77073,R03BA
77074,R03AK
77074,R03AC
77074,D07AC
77074,R01AD
77074,R03BA
77082,S01EE
77085,A06AX
77103,A06AH
77103,V03AB
77137,A10AB
77137,A10AD
77138,A10AB
77138,A10AD
77139,L04AC
77140,N07BA
77141,N07BA
77145,N06BA
77146,N06BA
77198,A11GA
77198,G01AD
77198,S01XA
77208,A07AA
77208,J01XA
77208,S01AA
77249,L02BX
77255,D11AX
77255,M01AB
77255,M02AA
77255,S01BC
77258,A06AH
77259,L01XK
77262,L04AA
77263,D11AH
77264,L04AC
77294,N07XX
77309,B03BA
77309,B03BB
77309,V04CX
77311,C01BB
77311,C05AD
77311,D04AB
77311,N01BB
77311,R02AD
77311,S01HA
77311,S02DA
77337,L01BA
77337,L04AX
77342,L01ED
77344,L01EX
77351,H05AA
77357,D07AA
77357,D10AA
77357,H02AB
77389,N07XX
77407,A10BA
77419,A11CC
77461,B03AA
77461,B03AD
77469,L04AB
77470,L04AB
77480,J05AJ
77492,J01MA
77496,N06BA
77498,N06BA
77499,N06BA
77501,N06BA
77523,B06AC
77565,L04AC
77578,A11CC
77584,J05AP
77604,L04AA
77606,L04AA
77629,L01XX
77630,L01XX
77637,J05AP
77653,A11CC
77656,A02AA
77656,A06AD
77656,A12CC
77662,A10AB
77662,A10AC
77662,A10AD
77672,L01XK
77673,L01XK
77753,A11HA
77777,L01EF
77783,L04AB
77791,N07XX
77884,N02BE
77884,R05DA
77884,C01CA
77884,R01AA
77884,R01AB
77884,R01BA
77884,S01FB
77884,S01GA
77890,A10BJ
77898,J05AX
77899,J05AX
77915,S01EE
77921,R03DX
77924,N07XX
77948,J05AG
77948,J05AJ
77948,J05AR
77958,A09AA
77963,A09AA
77985,A10BJ
77986,A10BJ
77998,B05CX
77998,V04CA
77998,V06DC
77999,N02AE
77999,N07BC
78027,A11HA
78042,A10BK
78050,A16AA
78056,D11AX
78056,S01EA
78056,S01GA
78063,L01ED
78066,S01EX
78093,B01AF
78119,C07AB
78120,C07AB
78121,C07AB
78122,C07AB
78128,A07AA
78128,J01XA
78128,S01AA
78146,J05AF
78146,J05AR
78155,N05AX
78156,N05AX
78158,N05AX
78163,L02BB
78165,A09AA
78166,A09AA
78180,L01EL
78181,L01EL
78182,L01EL
78183,L01EL
78185,N04BB
78210,C01BB
78210,C05AD
78210,D04AB
78210,N01BB
78210,R02AD
78210,S01HA
78210,S02DA
78213,R03DX
78265,A10AE
78266,A02BC
78316,L01XX
78347,L04AB
78377,A09AA
78424,N02CD
78448,N02CD
78477,G03CA
78481,A02BC
78488,C07AA
78488,S01ED
78488,S01EC
78538,L04AA
